Image_Name: 7e3319787b1ea2067ccfaff27cba6a26
Class: Face
Inner Main Points: [(114.87351741400464, 274.90455948989177), (97.10957265735908, 285.0414132558333), (117.99284362008208, 365.38543127487856), (120.2454429896772, 302.19792349083207), (233.74259335512036, 341.53026502829766)]
Mask Points:
[[     216.86      175.95]
 [     113.03      223.54]
 [     114.47      224.98]
 [     114.47      226.42]
 [     117.35      226.42]
 [      118.8      227.87]
 [     121.68      227.87]
 [     123.12      229.31]
 [     126.01      229.31]
 [     127.45      230.75]
 [     128.89      230.75]
 [     131.77      233.63]
 [     133.22      233.63]
 [      136.1      236.52]
 [     137.54      236.52]
 [     140.43       239.4]
 [     140.43      243.73]
 [     138.99      245.17]
 [     131.77      245.17]
 [     130.33      243.73]
 [     128.89      243.73]
 [     127.45      242.29]
 [     123.12      242.29]
 [     121.68      240.85]
 [     117.35      240.85]
 [     115.91       239.4]
 [     113.03       239.4]
 [     111.58      237.96]
 [     110.14      237.96]
 [      108.7      236.52]
 [     104.37      236.52]
 [     102.93      235.08]
 [     100.05      235.08]
 [     98.605      233.63]
 [     97.162      233.63]
 [     94.278      230.75]
 [     92.836      230.75]
 [     91.394      229.31]
 [     85.625      229.31]
 [     84.183      227.87]
 [     85.625      226.42]
 [     89.952      226.42]
 [     91.394      224.98]
 [     98.605      224.98]
 [     100.05      223.54]
 [     101.49      223.54]
 [     101.49      217.77]
 [     100.05      216.33]
 [     100.05      209.12]
 [     98.605      207.67]
 [     98.605      203.35]
 [     97.162      201.91]
 [     97.162      200.46]
 [      95.72      199.02]
 [      95.72      196.14]
 [     94.278       194.7]
 [     94.278      193.25]
 [     92.836      193.25]
 [     91.394       194.7]
 [     91.394      197.58]
 [     87.067      201.91]
 [     87.067      204.79]
 [     85.625      206.23]
 [     85.625      207.67]
 [     84.183      209.12]
 [     84.183         212]
 [     82.741      213.44]
 [     82.741      216.33]
 [     81.298      217.77]
 [     81.298      220.65]
 [     79.856       222.1]
 [     79.856      223.54]
 [     81.298      224.98]
 [     81.298      229.31]
 [     79.856      230.75]
 [     79.856      232.19]
 [     78.414      233.63]
 [     78.414      236.52]
 [     76.972      237.96]
 [     76.972      243.73]
 [      75.53      245.17]
 [      75.53       249.5]
 [     74.087      250.94]
 [     74.087      252.38]
 [     72.645      253.82]
 [     72.645      255.27]
 [     71.203      256.71]
 [     71.203      258.15]
 [     69.761      259.59]
 [     65.434      259.59]
 [     65.434      308.63]
 [     69.761      308.63]
 [     74.087      312.95]
 [     74.087      328.82]
 [      75.53      330.26]
 [      75.53      333.15]
 [     78.414      336.03]
 [     78.414      337.47]
 [     79.856      338.91]
 [     79.856       341.8]
 [     81.298      343.24]
 [     81.298      344.68]
 [     82.741      346.12]
 [     82.741      347.57]
 [     84.183      349.01]
 [     84.183      351.89]
 [     85.625      353.34]
 [     85.625      354.78]
 [     87.067      356.22]
 [     88.509      356.22]
 [     94.278      361.99]
 [     94.278      363.43]
 [      95.72      364.87]
 [      95.72      366.32]
 [     97.162      366.32]
 [     100.05       369.2]
 [     101.49       369.2]
 [     102.93      370.64]
 [     102.93      372.08]
 [     104.37      373.53]
 [     104.37      374.97]
 [     105.82      376.41]
 [     105.82      377.85]
 [     107.26      377.85]
 [     110.14      380.74]
 [     114.47      380.74]
 [     115.91      382.18]
 [     120.24      382.18]
 [     121.68      383.62]
 [     124.56      383.62]
 [     126.01      385.06]
 [     127.45      385.06]
 [     128.89      386.51]
 [     131.77      386.51]
 [     133.22      387.95]
 [     137.54      387.95]
 [     138.99      389.39]
 [     143.31      389.39]
 [     144.75      390.83]
 [     149.08      390.83]
 [     150.52      392.27]
 [     183.69      392.27]
 [     185.14      390.83]
 [     195.23      390.83]
 [     196.67      389.39]
 [     213.98      389.39]
 [     215.42      387.95]
 [     219.75      387.95]
 [     221.19      386.51]
 [     224.07      386.51]
 [     225.52      385.06]
 [      228.4      385.06]
 [     229.84      383.62]
 [     234.17      383.62]
 [     235.61      382.18]
 [      238.5      382.18]
 [     239.94      380.74]
 [     241.38      380.74]
 [     242.82       379.3]
 [     244.27       379.3]
 [     245.71      377.85]
 [     248.59      377.85]
 [     251.48      374.97]
 [     252.92      374.97]
 [     254.36      373.53]
 [      255.8      373.53]
 [     258.69      370.64]
 [     260.13      370.64]
 [     263.01      367.76]
 [     264.46      367.76]
 [     268.78      363.43]
 [     268.78      361.99]
 [     270.22      360.55]
 [     271.67      360.55]
 [     273.11       359.1]
 [     273.11      357.66]
 [     275.99      354.78]
 [     275.99      353.34]
 [     277.44      351.89]
 [     277.44      349.01]
 [     278.88      347.57]
 [     278.88      346.12]
 [     280.32      344.68]
 [     280.32      343.24]
 [     281.76       341.8]
 [     281.76      338.91]
 [      283.2      337.47]
 [      283.2      336.03]
 [     284.65      334.59]
 [     284.65      333.15]
 [     286.09       331.7]
 [     286.09      330.26]
 [     287.53      328.82]
 [     287.53      325.93]
 [     288.97      324.49]
 [     288.97      323.05]
 [     290.42      321.61]
 [     290.42      320.17]
 [     291.86      318.72]
 [     291.86      317.28]
 [      293.3      315.84]
 [      293.3      312.95]
 [     294.74      311.51]
 [     294.74      307.19]
 [     296.18      305.74]
 [     296.18      302.86]
 [     297.63      301.42]
 [     297.63      295.65]
 [     299.07      294.21]
 [     299.07      289.88]
 [     297.63      288.44]
 [     297.63         287]
 [     296.18      285.55]
 [     296.18      282.67]
 [     294.74      281.23]
 [     294.74      271.13]
 [      293.3      269.69]
 [      293.3      261.04]
 [     291.86      259.59]
 [     291.86      256.71]
 [     290.42      255.27]
 [     290.42      236.52]
 [     288.97      235.08]
 [     288.97      232.19]
 [     288.97      235.08]
 [     287.53      236.52]
 [     287.53      245.17]
 [     286.09      246.61]
 [     286.09      248.06]
 [     284.65       249.5]
 [     281.76      246.61]
 [     281.76      243.73]
 [     280.32      242.29]
 [     280.32      240.85]
 [     277.44      237.96]
 [     277.44      236.52]
 [     275.99      235.08]
 [     275.99      233.63]
 [     274.55      232.19]
 [     274.55      229.31]
 [     273.11      227.87]
 [     273.11      224.98]
 [     271.67      223.54]
 [     271.67      220.65]
 [     270.22      219.21]
 [     270.22      216.33]
 [     267.34      213.44]
 [     267.34         212]
 [      265.9      210.56]
 [      265.9      209.12]
 [     264.46      207.67]
 [     264.46      206.23]
 [     263.01      204.79]
 [     263.01      203.35]
 [     261.57      201.91]
 [     261.57      199.02]
 [     260.13      197.58]
 [     260.13      193.25]
 [      255.8      188.93]
 [      255.8      187.48]
 [     254.36      188.93]
 [     254.36      196.14]
 [     252.92      197.58]
 [     252.92      200.46]
 [     251.48      201.91]
 [     251.48      217.77]
 [     250.03      219.21]
 [     250.03      220.65]
 [     248.59       222.1]
 [     247.15       222.1]
 [     245.71      223.54]
 [      238.5      223.54]
 [     237.05      224.98]
 [     234.17      224.98]
 [     232.73      226.42]
 [     231.29      226.42]
 [     229.84      227.87]
 [      228.4      227.87]
 [     226.96      229.31]
 [     224.07      229.31]
 [     222.63      230.75]
 [     219.75      230.75]
 [     218.31      232.19]
 [     216.86      232.19]
 [     215.42      233.63]
 [     213.98      233.63]
 [     212.54      235.08]
 [     209.65      235.08]
 [     208.21      236.52]
 [     206.77      235.08]
 [     202.44      235.08]
 [     199.56      232.19]
 [        201      230.75]
 [        201      229.31]
 [     203.88      226.42]
 [     203.88      224.98]
 [     205.33      223.54]
 [     206.77      223.54]
 [     208.21       222.1]
 [     209.65       222.1]
 [      211.1      220.65]
 [     212.54      220.65]
 [     213.98      219.21]
 [     216.86      219.21]
 [     218.31      217.77]
 [     222.63      217.77]
 [     224.07      216.33]
 [     244.27      216.33]
 [     244.27      214.89]
 [     241.38         212]
 [     241.38      210.56]
 [     239.94      209.12]
 [     239.94      207.67]
 [      238.5      206.23]
 [      238.5      203.35]
 [     237.05      201.91]
 [     237.05      200.46]
 [     234.17      197.58]
 [     234.17      196.14]
 [     231.29      193.25]
 [     231.29      191.81]
 [     229.84      190.37]
 [     229.84      188.93]
 [     226.96      186.04]
 [     226.96      175.95]]
